ID,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
W3773,6.1,0.37,0.2,7.6,0.031,49,170,0.99558,3.22,0.48,9.5,5,white
W3774,6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,white
W3775,6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,white
W3776,6.3,0.32,0.26,12,0.049,63,170,0.9961,3.14,0.55,9.9,6,white
W3777,6.5,0.35,0.31,10.2,0.069,58,170,0.99692,3.18,0.49,9.4,5,white
W3778,7.6,0.39,0.46,11.7,0.084,55,170,0.99773,2.91,0.51,9,5,white
W3779,7.5,0.38,0.56,9.7,0.055,15,170,0.99605,3.13,0.65,9.9,6,white
W3780,6,0.27,0.31,5,0.043,54,170,0.9924,3.28,0.52,11,6,white
W3781,6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.533333333,6,white
W3782,6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.533333333,6,white
W3783,6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.55,6,white
W3784,7.4,0.34,0.42,1.1,0.033,17,171,0.9917,3.12,0.53,11.3,6,white
W3785,7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1,6,white
W3786,7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1,6,white
W3787,7,0.25,0.29,15.2,0.047,40,171,0.9982,3.22,0.45,9.3,5,white
W3788,7.9,0.345,0.51,15.3,0.047,54,171,0.9987,3.09,0.51,9.1,5,white
W3789,7.9,0.345,0.51,15.3,0.047,54,171,0.9987,3.09,0.51,9.1,5,white
W3790,6.5,0.26,0.43,8.9,0.083,50,171,0.9965,2.85,0.5,9,5,white
W3791,6.8,0.34,0.69,1.3,0.058,12,171,0.9931,3.06,0.47,9.7,5,white
W3792,7.9,0.16,0.3,4.8,0.037,37,171,0.9967,3.47,0.44,9,4,white
W3793,7,0.26,0.46,15.55,0.037,61,171,0.9986,2.94,0.35,8.8,6,white
W3794,8.9,0.33,0.34,1.4,0.056,14,171,0.9946,3.13,0.47,9.7,5,white
W3795,6.7,0.23,0.42,11.2,0.047,52,171,0.99758,3.54,0.74,10.4,5,white
W3796,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,white
W3797,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,white
W3798,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,white
W3799,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,white
W3800,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,white
W3801,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,white
W3802,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,white
W3803,8.2,0.37,0.64,13.9,0.043,22,171,0.99873,2.99,0.8,9.3,5,white
W3804,6.9,0.29,0.41,7.8,0.046,52,171,0.99537,3.12,0.51,9.6,5,white
W3805,7.2,0.33,0.34,2,0.044,61,171,0.98947,3.25,0.53,13.3,7,white
W3806,6.5,0.46,0.24,11.5,0.051,56,171,0.99588,3.08,0.56,9.8,6,white
W3807,6.2,0.34,0.25,12.1,0.059,33,171,0.99769,3.14,0.56,8.7,6,white
W3808,5.6,0.255,0.57,10.7,0.056,66,171,0.99464,3.25,0.61,10.4,7,white
W3809,6.4,0.35,0.21,2.1,0.051,46,171,0.9932,3.16,0.5,9.5,5,white
W3810,8.6,0.36,0.26,11.1,0.03,43.5,171,0.9948,3.03,0.49,12,5,white
W3811,8.3,0.42,0.62,19.25,0.04,41,172,1.0002,2.98,0.67,9.7,5,white
W3812,7.2,0.685,0.21,9.5,0.07,33,172,0.9971,3,0.55,9.1,6,white
W3813,6.7,0.47,0.34,8.9,0.043,31,172,0.9964,3.22,0.6,9.2,5,white
W3814,6.7,0.47,0.34,8.9,0.043,31,172,0.9964,3.22,0.6,9.2,5,white
W3815,6.3,0.26,0.24,7.2,0.039,38,172,0.9958,3.49,0.64,9.7,6,white
W3816,6.1,0.25,0.24,12.1,0.046,51,172,0.998,3.35,0.45,9.5,5,white
W3817,6.1,0.27,0.3,16.7,0.039,49,172,0.99985,3.4,0.45,9.4,5,white
W3818,6.4,0.3,0.51,5.5,0.048,62,172,0.9942,3.08,0.45,9.1,6,white
W3819,7.6,0.33,0.36,2.1,0.034,26,172,0.9944,3.42,0.48,10.5,4,white
W3820,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,6,white
W3821,6.9,0.19,0.49,6.6,0.036,49,172,0.9932,3.2,0.27,11.5,6,white
W3822,6.8,0.24,0.35,6.4,0.048,44,172,0.9944,3.29,0.55,10.5,7,white
W3823,8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2,5,white
W3824,8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2,5,white
W3825,7.3,0.13,0.27,4.6,0.08,34,172,0.9938,3.23,0.39,11.1,7,white
W3826,8.1,0.24,0.38,4.3,0.044,49,172,0.996,3.37,0.74,10.8,6,white
W3827,6.3,0.28,0.24,8.45,0.031,32,172,0.9958,3.39,0.57,9.7,7,white
W3828,7.2,0.25,0.19,8,0.044,51,172,0.9964,3.16,0.44,9.2,5,white
W3829,6.2,0.26,0.19,3.4,0.049,47,172,0.9924,3.14,0.43,10.4,6,white
W3830,7.3,0.22,0.26,1.5,0.04,32,172,0.99194,3.27,0.48,11.2,6,white
W3831,7.3,0.22,0.26,1.5,0.04,32,172,0.99194,3.27,0.48,11.2,6,white
W3832,7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6,white
W3833,6,0.39,0.13,1.2,0.042,60,172,0.99114,3.06,0.52,10.6,5,white
W3834,6.4,0.36,0.2,5.7,0.118,61,172,0.9946,3.24,0.43,9.5,6,white
W3835,7,0.24,0.3,12.3,0.035,72,172,0.9954,2.99,0.57,10.4,6,white
W3836,6.4,0.2,0.22,7.4,0.032,53,172,0.99404,3.24,0.58,11,6,white
W3837,7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6,white
W3838,7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6,white
W3839,7.2,0.19,0.31,1.6,0.062,31,173,0.9917,3.35,0.44,11.7,6,white
W3840,7.5,0.27,0.31,17.7,0.051,33,173,0.999,3.09,0.64,10.2,5,white
W3841,6.4,0.33,0.31,5.5,0.048,42,173,0.9951,3.19,0.66,9.3,6,white
W3842,5.7,0.44,0.13,7,0.025,28,173,0.9913,3.33,0.48,12.5,6,white
W3843,6.1,0.14,0.25,1.3,0.047,37,173,0.9925,3.35,0.46,10,6,white
W3844,7,0.2,0.38,8.1,0.05,42,173,0.99585,3.3,0.54,9.8,6,white
W3845,7.4,0.32,0.27,1.4,0.049,38,173,0.99335,3.03,0.52,9.3,5,white
W3846,7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7,white
W3847,7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6,white
W3848,7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6,white
W3849,6.7,0.25,0.33,2.9,0.057,52,173,0.9934,3.02,0.48,9.5,7,white
W3850,7.7,0.16,0.41,1.7,0.048,60,173,0.9932,3.24,0.66,11.2,7,white
W3851,6.4,0.25,0.41,8.6,0.042,57,173,0.9965,3,0.44,9.1,5,white
W3852,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6,white
W3853,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6,white
W3854,6.8,0.31,0.42,6.9,0.046,50,173,0.9958,3.19,0.46,9,5,white
W3855,7.3,0.34,0.3,1.3,0.057,25,173,0.9948,3.26,0.51,9.1,6,white
W3856,6.9,0.26,0.33,12.6,0.051,59,173,0.998,3.39,0.38,9.9,5,white
W3857,7.9,0.51,0.36,6.2,0.051,30,173,0.9984,3.09,0.53,9.7,5,white
W3858,6.8,0.26,0.46,8.3,0.037,49,173,0.99601,3.17,0.47,9.3,5,white
W3859,5,0.3,0.33,3.7,0.03,54,173,0.9887,3.36,0.3,13,7,white
W3860,6.2,0.33,0.41,16.8,0.037,58,173,0.99882,3.25,0.57,9.4,6,white
W3861,6.7,0.24,0.37,11.3,0.043,64,173,0.99632,3.08,0.53,9.9,6,white
W3862,7.3,0.36,0.34,14.8,0.057,46,173,0.99751,3.14,0.57,10.2,5,white
W3863,6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5,white
W3864,6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5,white
W3865,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5,white
W3866,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5,white
W3867,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5,white
W3868,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5,white
W3869,6.3,0.39,0.22,2.8,0.048,53,173,0.99304,3.24,0.45,9.8,5,white
W3870,6,0.36,0.32,1.1,0.053,26,173,0.99414,3.38,0.54,8.8,5,white
W3871,6.7,0.25,0.13,1.2,0.041,81,174,0.992,3.14,0.42,9.8,5,white
W3872,7.2,0.6,0.2,9.9,0.07,21,174,0.9971,3.03,0.54,9.1,5,white
W3873,5.7,0.335,0.34,1,0.04,13,174,0.992,3.27,0.66,10,5,white
W3874,6.4,0.27,0.32,4.5,0.24,61,174,0.9948,3.12,0.48,9.4,5,white
W3875,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,white
W3876,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,white
W3877,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,white
W3878,7.6,0.19,0.38,10.6,0.06,48,174,0.9962,3.13,0.38,10.5,6,white
W3879,6.9,0.31,0.34,7.4,0.059,36,174,0.9963,3.46,0.62,11.1,7,white
W3880,8.1,0.3,0.49,8.1,0.037,26,174,0.9943,3.1,0.3,11.2,7,white
W3881,7.4,0.18,0.3,10.4,0.045,44,174,0.9966,3.11,0.57,9.7,6,white
W3882,6.5,0.43,0.28,12,0.056,23,174,0.9986,3.31,0.55,9.3,5,white
W3883,7.2,0.29,0.2,7.7,0.046,51,174,0.99582,3.16,0.52,9.5,5,white
W3884,5.6,0.35,0.4,6.3,0.022,23,174,0.9922,3.54,0.5,11.6,7,white
W3885,6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3,6,white
W3886,6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3,6,white
W3887,8.5,0.3,0.28,3.1,0.054,54,174,0.99543,3.21,0.43,9.4,6,white
W3888,7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,white
W3889,8.2,0.2,0.38,3.5,0.053,41,174,0.99306,3.22,0.41,11.6,5,white
W3890,7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7,5,white
W3891,7.7,0.3,0.26,18.95,0.053,36,174,0.99976,3.2,0.5,10.4,5,white
W3892,7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,white
W3893,7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,white
W3894,6.6,0.21,0.3,9.9,0.041,64,174,0.995,3.07,0.5,10.1,6,white
W3895,6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,white
W3896,6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,white
W3897,6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,white
W3898,6.5,0.33,0.38,8.3,0.048,68,174,0.99492,3.14,0.5,9.6,5,white
W3899,6.3,0.33,0.27,1.2,0.046,34,175,0.9934,3.37,0.54,9.4,6,white
W3900,6.7,0.31,0.31,9.9,0.04,10,175,0.9953,3.46,0.55,11.4,4,white
W3901,7.3,0.3,0.42,7.35,0.025,51,175,0.9928,3.04,0.32,11.4,6,white
W3902,5.8,0.25,0.28,11.1,0.056,45,175,0.99755,3.42,0.43,9.5,5,white
W3903,9,0.43,0.3,1.5,0.05,7,175,0.9951,3.11,0.45,9.7,4,white
W3904,6.3,0.26,0.29,2.2,0.043,35,175,0.9918,3.38,0.43,11.6,6,white
W3905,7.6,0.27,0.33,2,0.059,19,175,0.9944,3.22,0.56,9.9,5,white
W3906,7.6,0.3,0.4,2.2,0.054,29,175,0.99445,3.19,0.53,9.8,5,white
W3907,6.9,0.26,0.31,7,0.039,37,175,0.99376,3.32,0.49,11.4,6,white
W3908,6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6,5,white
W3909,5.6,0.2,0.66,10.2,0.043,78,175,0.9945,2.98,0.43,10.4,7,white
W3910,6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,white
W3911,6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,white
W3912,6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,white
W3913,7.8,0.27,0.33,2.4,0.053,36,175,0.992,3.2,0.55,11,6,white
W3914,5.7,0.22,0.25,1.1,0.05,97,175,0.99099,3.44,0.62,11.1,6,white
W3915,6.4,0.25,0.32,5.5,0.049,41,176,0.995,3.19,0.68,9.2,6,white
W3916,6.9,0.18,0.38,8.1,0.049,44,176,0.9958,3.3,0.54,9.8,6,white
W3917,6.9,0.18,0.38,8.1,0.049,44,176,0.9958,3.3,0.54,9.8,6,white
W3918,6.9,0.2,0.4,7.7,0.032,51,176,0.9939,3.22,0.27,11.4,5,white
W3919,7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9,6,white
W3920,7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9,6,white
W3921,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6,white
W3922,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6,white
W3923,9.4,0.16,0.3,1.4,0.042,26,176,0.9954,3.15,0.46,9.1,5,white
W3924,8.9,0.34,0.34,1.6,0.056,13,176,0.9946,3.14,0.47,9.7,5,white
W3925,8.1,0.22,0.28,7.7,0.043,57,176,0.9954,3.12,0.55,10,5,white
W3926,7.2,0.24,0.19,7.7,0.045,53,176,0.9958,3.17,0.38,9.5,5,white
W3927,7.6,0.25,0.34,1.3,0.056,34,176,0.99434,3.1,0.51,9.5,5,white
W3928,6.9,0.4,0.42,6.2,0.066,41,176,0.99552,3.12,0.54,9.4,5,white
W3929,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,white
W3930,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,white
W3931,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,white
W3932,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,white
W3933,6.7,0.23,0.33,8.1,0.048,45,176,0.99472,3.11,0.52,10.1,6,white
W3934,6.4,0.32,0.23,16.2,0.055,36,176,0.9986,3.26,0.54,9.1,5,white
W3935,6.4,0.32,0.23,16.2,0.055,36,176,0.9986,3.26,0.54,9.1,5,white
W3936,6.4,0.26,0.26,1.1,0.052,22,176,0.99304,3.09,0.54,9.3,5,white
W3937,7.3,0.34,0.22,1.4,0.044,43,176,0.99286,3.14,0.46,9.9,5,white
W3938,6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,6,white
W3939,7.5,0.35,0.48,12.4,0.056,61,176.5,0.99803,2.97,0.52,8.8,5,white
W3940,7,0.23,0.36,13,0.051,72,177,0.9972,3.16,0.49,9.8,5,white
W3941,7.4,0.26,0.31,7.6,0.047,52,177,0.9962,3.13,0.45,8.9,6,white
W3942,7.6,0.56,0.12,10.4,0.096,22,177,0.9983,3.32,0.45,9.1,4,white
W3943,7.2,0.29,0.4,7.6,0.024,56,177,0.9928,3.04,0.32,11.5,6,white
W3944,7.2,0.29,0.4,7.6,0.024,56,177,0.9928,3.04,0.32,11.5,6,white
W3945,7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,white
W3946,7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,white
W3947,7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,white
W3948,6.5,0.22,0.34,12,0.053,55,177,0.9983,3.52,0.44,9.9,6,white
W3949,7,0.15,0.34,1.4,0.039,21,177,0.9927,3.32,0.62,10.8,5,white
W3950,8.1,0.28,0.46,15.4,0.059,32,177,1.0004,3.27,0.58,9,4,white
W3951,6.6,0.35,0.29,14.4,0.044,54,177,0.9991,3.17,0.58,8.9,6,white
W3952,7.7,0.28,0.58,12.1,0.046,60,177,0.9983,3.08,0.46,8.9,5,white
W3953,6.3,0.29,0.14,7.05,0.045,50,177,0.99564,3.23,0.42,9,5,white
W3954,9,0.29,0.34,12.1,0.03,34,177,0.99706,3.13,0.47,10.6,5,white
W3955,6.3,0.27,0.46,11.1,0.053,44,177,0.99691,3.18,0.67,9.4,5,white
W3956,6.8,0.28,0.34,7.5,0.035,34,177,0.99692,3.33,0.43,9.1,5,white
W3957,7.6,0.3,0.37,1.6,0.087,27,177,0.99438,3.09,0.5,9.8,5,white
W3958,7.6,0.3,0.37,1.6,0.087,27,177,0.99438,3.09,0.5,9.8,5,white
W3959,7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,white
W3960,7,0.3,0.28,2.2,0.042,21,177,0.99166,3.2,0.57,11.4,5,white
W3961,6,0.22,0.25,11.1,0.056,112,177,0.9961,3.08,0.36,9.4,6,white
W3962,7.3,0.33,0.22,1.4,0.041,40,177,0.99287,3.14,0.48,9.9,5,white
W3963,6.6,0.28,0.3,12.9,0.033,31,177,0.99479,3.12,0.39,11.2,6,white
W3964,6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.56666667,5,white
W3965,6.5,0.51,0.25,1.7,0.048,39,177,0.99212,3.28,0.57,10.6,5,white
W3966,6.4,0.35,0.51,7.8,0.055,53,177,0.99502,3.12,0.45,9.6,5,white
W3967,7.7,0.29,0.48,2.3,0.049,36,178,0.9931,3.17,0.64,10.6,6,white
W3968,7.7,0.29,0.48,2.3,0.049,36,178,0.9931,3.17,0.64,10.6,6,white
W3969,7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7,5,white
W3970,7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7,5,white
W3971,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,white
W3972,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,white
W3973,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,white
W3974,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,white
W3975,6.6,0.29,0.44,9,0.053,62,178,0.99685,3.02,0.45,8.9,5,white
W3976,6.8,0.22,0.37,15.2,0.051,68,178,0.99935,3.4,0.85,9.3,6,white
W3977,6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,7,white
W3978,6.9,0.22,0.37,15,0.053,59,178,0.9992,3.37,0.82,9.5,7,white
W3979,7.2,0.21,0.35,14.5,0.048,35,178,0.9982,3.05,0.47,8.9,6,white
W3980,6,0.26,0.42,5.2,0.027,70,178,0.9914,3.4,0.4,12.3,8,white
W3981,7.9,0.14,0.28,1.8,0.041,44,178,0.9954,3.45,0.43,9.2,6,white
W3982,7.9,0.18,0.37,3,0.061,25,178,0.995,3.22,0.51,10,6,white
W3983,9.3,0.2,0.33,1.7,0.05,28,178,0.9954,3.16,0.43,9,4,white
W3984,8,0.32,0.36,4.6,0.042,56,178,0.9928,3.29,0.47,12,6,white
W3985,7.8,0.4,0.26,9.5,0.059,32,178,0.9955,3.04,0.43,10.9,6,white
W3986,7.3,0.24,0.41,13.6,0.05,41,178,0.9988,3.37,0.43,9.7,5,white
W3987,7.4,0.26,0.31,2.4,0.043,58,178,0.9941,3.42,0.68,10.6,6,white
W3988,7.7,0.39,0.34,10,0.056,35,178,0.9974,3.26,0.6,10.2,5,white
W3989,7.5,0.29,0.26,14.95,0.067,47,178,0.99838,3.04,0.49,9.2,4,white
W3990,4.6,0.445,0,1.4,0.053,11,178,0.99426,3.79,0.55,10.2,5,white
W3991,6.6,0.26,0.25,11.6,0.045,45,178,0.99691,3.33,0.43,9.8,6,white
W3992,6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,white
W3993,6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4,white
W3994,7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,6,white
W3995,7.15,0.17,0.24,9.6,0.119,56,178,0.99578,3.15,0.44,10.2,6,white
W3996,7.2,0.3,0.26,1.5,0.041,46,178,0.99154,3.19,0.56,11.3,6,white
W3997,6.9,0.4,0.43,6.2,0.065,42,178,0.99552,3.11,0.53,9.4,5,white
W3998,5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6,7,white
W3999,5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6,7,white
W4000,6.6,0.17,0.28,1.8,0.042,62,178,0.99204,3.15,0.42,10.2,5,white
W4001,7.3,0.34,0.3,9.4,0.057,34,178,0.99554,3.15,0.44,10.4,6,white
W4002,6.6,0.32,0.41,7.2,0.048,55,178,0.99537,3.2,0.46,9.4,5,white
W4003,7.2,0.31,0.35,7.2,0.046,45,178,0.9955,3.14,0.53,9.7,5,white
W4004,7.2,0.31,0.35,7.2,0.046,45,178,0.9955,3.14,0.53,9.7,5,white
W4005,6.2,0.29,0.29,5.6,0.046,35,178,0.99313,3.25,0.51,10.53333333,5,white
W4006,5.8,0.36,0.5,1,0.127,63,178,0.99212,3.1,0.45,9.7,5,white
W4007,5.8,0.36,0.5,1,0.127,63,178,0.99212,3.1,0.45,9.7,5,white
W4008,5.8,0.27,0.2,14.95,0.044,22,179,0.9962,3.37,0.37,10.2,5,white
W4009,6.1,0.3,0.56,2.8,0.044,47,179,0.9924,3.3,0.57,10.9,7,white
W4010,6.7,0.27,0.31,15.7,0.036,44,179,0.9979,3.26,0.56,9.6,5,white
W4011,7.2,0.28,0.26,12.5,0.046,48,179,0.9975,3.1,0.52,9,6,white
W4012,6.5,0.28,0.27,5.2,0.04,44,179,0.9948,3.19,0.69,9.4,6,white
W4013,6.3,0.21,0.33,13.9,0.046,68,179,0.9971,3.36,0.5,10.4,6,white
W4014,6.5,0.25,0.35,12,0.055,47,179,0.998,3.58,0.47,10,5,white
W4015,7.8,0.13,0.3,1.8,0.04,43,179,0.9955,3.43,0.41,9,5,white
W4016,6.8,0.26,0.29,16.95,0.056,48,179,0.9998,3.45,0.4,9.6,5,white
W4017,7.4,0.32,0.22,1.7,0.051,50,179,0.9955,3.28,0.69,8.9,5,white
W4018,7.5,0.26,0.52,13.2,0.047,64,179,0.9982,3.1,0.46,9,5,white
W4019,7.7,0.27,0.61,12,0.046,64,179,0.9982,3.07,0.46,8.9,5,white
W4020,7.7,0.28,0.63,11.1,0.039,58,179,0.9979,3.08,0.44,8.8,4,white
W4021,6.8,0.26,0.4,7.5,0.046,45,179,0.99583,3.2,0.49,9.3,5,white
W4022,7.8,0.25,0.28,7.2,0.04,46,179,0.99541,3.14,0.6,10.1,6,white
W4023,6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6,6,white
W4024,6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,8,white
W4025,6.7,0.24,0.3,3.85,0.042,105,179,0.99189,3.04,0.59,11.3,8,white
W4026,6.4,0.26,0.25,10.7,0.046,66,179,0.99606,3.17,0.55,9.9,6,white
W4027,6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5,white
W4028,6.4,0.28,0.44,7.1,0.048,49,179,0.99528,3.15,0.48,9.2,5,white
W4029,6.7,0.26,0.29,7.7,0.038,40,179,0.99479,3.23,0.56,10.4,6,white
W4030,6.7,0.24,0.3,10.2,0.07,44,179,0.99666,2.86,0.46,8.9,6,white
W4031,6.3,0.24,0.22,11.9,0.05,65,179,0.99659,3.06,0.58,9.3,6,white
W4032,6.5,0.23,0.2,7.5,0.05,44,179,0.99504,3.18,0.48,9.533333333,5,white
W4033,6,0.42,0.41,12.4,0.032,50,179,0.99622,3.14,0.6,9.7,5,white
W4034,6.4,0.3,0.45,3.5,0.197,76,180,0.9942,3.02,0.39,9.1,6,white
W4035,6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,6,white
W4036,6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,6,white
W4037,7.3,0.32,0.25,7.2,0.056,47,180,0.9961,3.08,0.47,8.8,5,white
W4038,7.4,0.29,0.29,1.6,0.045,53,180,0.9936,3.34,0.68,10.5,6,white
W4039,7.5,0.28,0.33,7.7,0.048,42,180,0.9974,3.37,0.59,10.1,6,white
W4040,7.8,0.21,0.39,1.8,0.034,62,180,0.991,3.09,0.75,12.6,8,white
W4041,8.1,0.19,0.4,0.9,0.037,73,180,0.9926,3.06,0.34,10,6,white
W4042,8,0.34,0.49,9,0.033,39,180,0.9936,3.13,0.38,12.3,8,white
W4043,6.8,0.22,0.3,13.6,0.055,50,180,0.9984,3.44,0.39,9.8,5,white
W4044,7.6,0.2,0.39,2.6,0.044,30,180,0.9941,3.46,0.44,10.8,7,white
W4045,7.6,0.26,0.58,7.9,0.041,62,180,0.9966,3.07,0.38,9,5,white
W4046,6.6,0.25,0.36,8.1,0.045,54,180,0.9958,3.08,0.42,9.2,5,white
W4047,6.6,0.25,0.36,8.1,0.045,54,180,0.9958,3.08,0.42,9.2,5,white
W4048,7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,white
W4049,7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,white
W4050,6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5,white
W4051,6.6,0.22,0.28,4.9,0.042,51,180,0.9952,3.3,0.75,9.5,6,white
W4052,6.6,0.22,0.28,4.9,0.042,51,180,0.9952,3.3,0.75,9.5,6,white
W4053,7.2,0.29,0.18,8.2,0.042,41,180,0.99644,3.16,0.49,9.1,5,white
W4054,6.5,0.28,0.35,9.8,0.067,61,180,0.9972,3.15,0.57,9,4,white
W4055,6.4,0.44,0.26,2,0.054,20,180,0.9952,3.58,0.57,10,5,white
W4056,6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6,white
W4057,7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,white
W4058,7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,white
W4059,7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,white
W4060,7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,white
